congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nokken_poole_dim1,nokken_poole_dim2
105,House,29740,4,1,NH,200,0,1,"SUNUNU, John E.",S001078,1964,,0.473,-0.52,0.497,-0.383
105,House,14855,12,5,NJ,200,0,1,"ROUKEMA, Margaret Scafati",R000465,1929,2014,0.162,-0.701,0.182,-0.643
105,House,14863,12,4,NJ,200,0,1,"SMITH, Christopher Henry",S000522,1953,,0.163,-0.169,0.222,-0.283
105,House,15112,12,3,NJ,200,0,1,"SAXTON, Hugh James",S000097,1943,,0.238,-0.378,0.234,-0.283
105,House,15454,12,6,NJ,100,0,1,"PALLONE, Frank, Jr.",P000034,1951,,-0.404,-0.161,-0.465,0.076
105,House,15619,12,10,NJ,100,0,1,"PAYNE, Donald Milford",P000149,1934,2012,-0.592,-0.547,-0.602,-0.58
105,House,29132,12,1,NJ,100,0,1,"ANDREWS, Robert Ernest",A000210,1957,,-0.297,-0.119,-0.381,-0.058
105,House,29371,12,7,NJ,200,0,1,"FRANKS, Robert Douglas",F000349,1951,2010,0.259,-0.836,0.252,-0.79
105,House,29373,12,13,NJ,100,0,1,"MENENDEZ, Robert",M000639,1954,,-0.365,-0.119,-0.391,0.018
105,House,29539,12,2,NJ,200,0,1,"LoBIONDO, Frank A.",L000554,1946,,0.211,-0.224,0.252,-0.348
105,House,29541,12,11,NJ,200,0,1,"FRELINGHUYSEN, Rodney P.",F000372,1946,,0.292,-0.262,0.259,-0.686
105,House,29741,12,8,NJ,100,0,1,"PASCRELL, William J., Jr.",P000096,1937,,-0.367,-0.003,-0.313,0.166
105,House,29742,12,9,NJ,100,0,1,"ROTHMAN, Steven",R000462,1952,,-0.352,-0.092,-0.301,-0.206
105,House,29743,12,12,NJ,200,0,1,"PAPPAS, Michael James",P000049,1960,,0.361,-0.319,0.361,-0.319
105,House,14861,66,2,NM,200,0,1,"SKEEN, Joseph Richard",S000463,1927,2003,0.301,0.034,0.275,0.107
105,House,15055,66,3,NM,100,1,1,"RICHARDSON, Bill",R000229,1947,,-0.321,0.227,-0.328,-0.23
105,House,15624,66,1,NM,200,1,1,"SCHIFF, Steven Harvey",S000125,1947,1998,0.196,-0.261,0.116,-0.169
105,House,29772,66,3,NM,200,2,2,"REDMOND, William Thomas",R000567,1955,,0.3,0.317,0.301,0.279
105,House,29779,66,1,NM,200,2,2,"WILSON, Heather",W000789,1960,,0.247,-0.027,0.305,-0.034
105,House,13035,13,15,NY,100,0,1,"RANGEL, Charles B.",R000053,1930,,-0.514,-0.341,-0.497,-0.303
105,House,14015,13,20,NY,200,0,1,"GILMAN, Benjamin Arthur",G000212,1922,,0.043,-0.425,0.127,-0.653
105,House,14248,13,29,NY,100,0,1,"LaFALCE, John Joseph",L000556,1939,,-0.357,0.112,-0.429,0.377
105,House,14662,13,22,NY,200,0,1,"SOLOMON, Gerald Brooks Hunt",S000675,1930,2001,0.492,-0.333,0.516,0.2
105,House,14858,13,9,NY,100,0,1,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.354,-0.391,-0.346,-0.342
105,House,15000,13,5,NY,100,0,1,"ACKERMAN, Gary Leonard",A000022,1942,,-0.429,-0.165,-0.426,-0.249
105,House,15007,13,23,NY,200,0,1,"BOEHLERT, Sherwood Louis",B000586,1936,,0.103,-0.718,0.116,-0.652
105,House,15050,13,11,NY,100,0,1,"OWENS, Major Robert Odell",O000159,1936,2013,-0.569,-0.516,-0.577,-0.569
105,House,15072,13,10,NY,100,0,1,"TOWNS, Edolphus",T000326,1934,,-0.519,-0.132,-0.514,-0.163
105,House,15107,13,7,NY,100,0,1,"MANTON, Thomas J.",M000117,1932,2006,-0.361,0.382,-0.306,0.255
105,House,15412,13,6,NY,100,1,1,"FLAKE, Floyd Harold",F000184,1945,,-0.455,-0.092,-0.318,0.015
105,House,15423,13,31,NY,200,0,1,"HOUGHTON, Amory, Jr.",H000814,1926,,0.154,-0.281,0.129,-0.355
105,House,15444,13,28,NY,100,0,1,"SLAUGHTER, Louise McIntosh",S000480,1929,2018,-0.465,-0.104,-0.49,-0.042
105,House,15603,13,17,NY,100,0,1,"ENGEL, Eliot Lance",E000179,1947,,-0.408,-0.091,-0.42,-0.282
105,House,15612,13,18,NY,100,0,1,"LOWEY, Nita M.",L000480,1937,,-0.389,-0.156,-0.419,-0.375
105,House,15614,13,21,NY,100,0,1,"McNULTY, Michael Robert",M000590,1947,,-0.369,0.369,-0.489,0.382
105,House,15618,13,27,NY,200,0,1,"PAXON, L. William",P000148,1954,,0.472,-0.167,0.508,0.114
105,House,15630,13,25,NY,200,0,1,"WALSH, James T.",W000099,1947,,0.208,-0.19,0.19,-0.166
105,House,15639,13,13,NY,200,1,1,"MOLINARI, Susan",M000843,1958,,0.256,-0.5,0.255,-0.423
105,House,29134,13,16,NY,100,0,1,"SERRANO, Jos茅 E.",S000248,1943,,-0.491,-0.376,-0.484,-0.439
105,House,29374,13,2,NY,200,0,1,"LAZIO, Enrico A. (Rick)",L000155,1958,,0.216,-0.588,0.204,-0.528
105,House,29375,13,3,NY,200,0,1,"KING, Peter T.",K000210,1944,,0.26,-0.032,0.195,0.084
105,House,29377,13,8,NY,100,0,1,"NADLER, Jerrold Lewis",N000002,1947,,-0.508,-0.508,-0.497,-0.581
105,House,29378,13,12,NY,100,0,1,"VEL脕ZQUEZ, Nydia M.",V000081,1953,,-0.547,-0.336,-0.566,-0.404
105,House,29379,13,14,NY,100,0,1,"MALONEY, Carolyn Bosher",M000087,1946,,-0.387,-0.278,-0.406,-0.152
105,House,29380,13,26,NY,100,0,1,"HINCHEY, Maurice Dunlea",H000627,1938,,-0.575,-0.007,-0.573,-0.069
105,House,29381,13,30,NY,200,0,1,"QUINN, John Francis (Jack)",Q000016,1951,,0.198,-0.223,0.172,-0.164
105,House,29542,13,1,NY,200,0,1,"FORBES, Michael Patrick",F000257,1952,,0.109,-0.112,0.069,-0.07
105,House,29544,13,19,NY,200,0,1,"KELLY, Sue W.",K000078,1936,,0.231,-0.564,0.202,-0.638
105,House,29744,13,4,NY,100,0,1,"McCARTHY, Carolyn",M000309,1944,,-0.294,-0.04,-0.263,-0.209
105,House,29773,13,13,NY,200,2,2,"FOSSELLA, Vito John",F000440,1965,,0.426,-0.336,0.453,-0.225
105,House,29776,13,6,NY,100,2,2,"MEEKS, Gregory W.",M001137,1953,,-0.413,-0.075,-0.575,-0.416
105,House,39316,13,24,NY,200,0,1,"McHUGH, John Michael",M000472,1948,,0.225,-0.063,0.188,0.001
105,House,14233,47,8,NC,100,0,1,"HEFNER, Willie Gathrel (Bill)",H000448,1930,2009,-0.264,0.609,-0.39,0.392
105,House,15092,47,6,NC,200,0,1,"COBLE, Howard",C000556,1931,2015,0.52,-0.081,0.619,-0.036
105,House,15402,47,10,NC,200,0,1,"BALLENGER, Cass",B000104,1926,2015,0.464,-0.145,0.434,0.003
105,House,15438,47,4,NC,100,0,1,"PRICE, David Eugene",P000523,1940,,-0.343,-0.031,-0.287,0.015
105,House,29135,47,11,NC,200,0,1,"TAYLOR, Charles Hart",T000067,1941,,0.488,0.116,0.451,0.174
105,House,29382,47,1,NC,100,0,1,"CLAYTON, Eva M.",C000494,1934,,-0.459,-0.032,-0.444,0.05
105,House,29383,47,12,NC,100,0,1,"WATT, Melvin L.",W000207,1945,,-0.526,-0.155,-0.51,-0.16
105,House,29546,47,3,NC,200,0,1,"JONES, Walter Beaman, Jr.",J000255,1943,,0.244,-0.362,0.603,0.203
105,House,29548,47,5,NC,200,0,1,"BURR, Richard M.",B001135,1955,,0.452,-0.055,0.442,0.027
105,House,29549,47,9,NC,200,0,1,"MYRICK, Sue",M001134,1941,,0.56,0.027,0.541,0.03
105,House,29745,47,2,NC,100,0,1,"ETHERIDGE, Bobby R.",E000226,1941,,-0.288,0.288,-0.28,0.325
105,House,29746,47,7,NC,100,0,1,"McINTYRE, Mike",M000485,1956,,-0.148,0.56,-0.124,0.579
105,House,29384,36,1,ND,100,0,1,"POMEROY, Earl Ralph, III",P000422,1952,,-0.266,0.339,-0.271,0.309
105,House,12030,24,11,OH,100,0,1,"STOKES, Louis",S000948,1925,2015,-0.578,-0.312,-0.477,-0.268
105,House,14045,24,16,OH,200,0,1,"REGULA, Ralph Straus",R000141,1924,,0.221,-0.223,0.254,-0.131
105,House,14632,24,3,OH,100,0,1,"HALL, Tony Patrick",H000074,1942,,-0.28,0.155,-0.226,0.254
105,House,14875,24,4,OH,200,0,1,"OXLEY, Michael Garver",O000163,1944,2016,0.382,-0.093,0.296,0.021
105,House,15029,24,9,OH,100,0,1,"KAPTUR, Marcia Carolyn (Marcy)",K000009,1946,,-0.35,0.109,-0.356,0.363
105,House,15030,24,12,OH,200,0,1,"KASICH, John Richard",K000016,1952,,0.314,0.013,0.459,-0.314
105,House,15121,24,17,OH,100,0,1,"TRAFICANT, James A., Jr.",T000350,1941,2014,-0.082,0.071,0.075,0.275
105,House,15442,24,14,OH,100,0,1,"SAWYER, Thomas Charles",S000094,1945,,-0.377,-0.114,-0.382,-0.132
105,House,15604,24,5,OH,200,0,1,"GILLMOR, Paul Eugene",G000210,1939,2007,0.254,0.106,0.332,-0.118
105,House,29136,24,7,OH,200,0,1,"HOBSON, David Lee",H000666,1936,,0.315,-0.229,0.369,-0.4
105,House,29137,24,8,OH,200,0,1,"BOEHNER, John Andrew",B000589,1949,,0.513,0.04,0.421,0.163
105,House,29386,24,2,OH,200,0,1,"PORTMAN, Robert Jones (Rob)",P000449,1955,,0.374,-0.243,0.388,-0.295
105,House,29389,24,13,OH,100,0,1,"BROWN, Sherrod",B000944,1952,,-0.433,-0.129,-0.481,-0.18
105,House,29390,24,15,OH,200,0,1,"PRYCE, Deborah D.",P000555,1951,,0.32,-0.329,0.355,-0.406
105,House,29550,24,1,OH,200,0,1,"CHABOT, Steve",C000266,1953,,0.575,-0.225,0.571,-0.438
105,House,29552,24,18,OH,200,0,1,"NEY, Robert William",N000081,1954,,0.269,0.116,0.257,0.012
105,House,29553,24,19,OH,200,0,1,"LaTOURETTE, Steven C.",L000553,1954,2016,0.211,-0.063,0.213,-0.251
105,House,29747,24,6,OH,100,0,1,"STRICKLAND, Ted",S001004,1941,,-0.384,0.404,-0.329,0.194
105,House,29748,24,10,OH,100,0,1,"KUCINICH, Dennis",K000336,1946,,-0.582,0.024,-0.437,0.365
105,House,29392,53,5,OK,200,0,1,"ISTOOK, Ernest James, Jr.",I000047,1950,,0.492,0.129,0.549,0.145
105,House,29393,53,6,OK,200,0,1,"LUCAS, Frank D.",L000491,1960,,0.362,0.413,0.411,0.32
105,House,29554,53,1,OK,200,0,1,"LARGENT, Steve",L000096,1954,,0.617,-0.033,0.613,-0.061
105,House,29555,53,2,OK,200,0,1,"COBURN, Thomas Allen",C000560,1948,,0.782,0.055,0.732,0.152
105,House,29556,53,4,OK,200,0,1,"WATTS, Julius Caesar, Jr. (J. C.)",W000210,1957,,0.406,0.286,0.448,0.185
105,House,29749,53,3,OK,200,0,1,"WATKINS, Wesley Wade",W000194,1938,,0.368,0.374,0.362,0.295
105,House,15063,72,2,OR,200,0,1,"SMITH, Robert Freeman",S000607,1931,,0.396,-0.203,0.342,0.195
105,House,15410,72,4,OR,100,0,1,"DeFAZIO, Peter Anthony",D000191,1947,,-0.429,0.008,-0.599,0.144
105,House,29394,72,1,OR,100,0,1,"FURSE, Elizabeth",F000434,1936,,-0.457,-0.438,-0.564,-0.535
105,House,29588,72,3,OR,100,0,1,"BLUMENAUER, Earl",B000574,1948,,-0.427,-0.669,-0.393,-0.523
105,House,29750,72,5,OR,100,0,1,"HOOLEY, Darlene",H000762,1939,,-0.315,-0.075,-0.322,-0.265
105,House,10607,14,10,PA,200,0,1,"McDADE, Joseph Michael",M000399,1931,,0.093,-0.355,0.219,-0.083
105,House,14052,14,9,PA,200,0,1,"SHUSTER, E. G. (Bud)",S000394,1932,,0.416,0.144,0.407,0.04
105,House,14072,14,12,PA,100,0,1,"MURTHA, John Patrick, Jr.",M001120,1932,2010,-0.265,0.569,-0.203,0.452
105,House,14288,14,19,PA,200,0,1,"GOODLING, William Franklin",G000291,1927,,0.336,-0.494,0.405,-0.067
105,House,14808,14,14,PA,100,0,1,"COYNE, William Joseph",C000846,1936,2013,-0.494,-0.119,-0.496,-0.131
105,House,14823,14,1,PA,100,1,1,"FOGLIETTA, Thomas Michael",F000235,1928,2004,-0.506,-0.057,-0.515,0.073
105,House,15008,14,3,PA,100,0,1,"BORSKI, Robert Anthony, Jr.",B000644,1948,,-0.416,0.406,-0.425,0.449
105,House,15026,14,17,PA,200,0,1,"GEKAS, George William",G000121,1930,,0.426,-0.295,0.34,-0.068
105,House,15104,14,11,PA,100,0,1,"KANJORSKI, Paul E.",K000008,1937,,-0.303,0.364,-0.336,0.301
105,House,15447,14,7,PA,200,0,1,"WELDON, Wayne Curtis (Curt)",W000268,1947,,0.232,-0.324,0.243,-0.291
105,House,29395,14,4,PA,100,0,1,"KLINK, Ronald",K000270,1951,,-0.31,0.526,-0.282,0.484
105,House,29396,14,6,PA,100,0,1,"HOLDEN, Thomas Timothy (Tim)",H000712,1957,,-0.233,0.608,-0.202,0.486
105,House,29397,14,8,PA,200,0,1,"GREENWOOD, James Charles",G000439,1951,,0.225,-0.632,0.244,-0.813
105,House,29399,14,15,PA,100,0,1,"McHALE, Paul F., Jr.",M000466,1950,,-0.242,-0.002,-0.247,-0.041
105,House,29559,14,2,PA,100,0,1,"FATTAH, Chaka",F000043,1956,,-0.472,-0.054,-0.474,-0.175
105,House,29560,14,13,PA,200,0,1,"FOX, Jon D.",F000332,1947,,0.199,-0.368,0.229,-0.414
105,House,29561,14,18,PA,100,0,1,"DOYLE, Michael F.",D000482,1953,,-0.33,0.118,-0.232,0.367
105,House,29562,14,20,PA,100,0,1,"MASCARA, Frank R.",M000212,1930,2011,-0.271,0.467,-0.248,0.389
105,House,29563,14,21,PA,200,0,1,"ENGLISH, Philip Sheridan",E000187,1956,,0.251,0.053,0.272,-0.229
105,House,29751,14,5,PA,200,0,1,"PETERSON, John",P000263,1938,,0.34,0.24,0.373,0.193
105,House,29752,14,16,PA,200,0,1,"PITTS, Joseph R.",P000373,1939,,0.538,0.012,0.446,-0.02
105,House,29777,14,1,PA,100,2,2,"BRADY, Robert A.",B001227,1945,,-0.484,0.225,-0.535,0.229
105,House,29564,5,1,RI,100,0,1,"KENNEDY, Patrick Joseph",K000113,1967,,-0.409,-0.062,-0.442,-0.089
105,House,29753,5,2,RI,100,0,1,"WEYGAND, Robert A.",W000315,1948,,-0.33,0.183,-0.329,0.123
105,House,13042,48,2,SC,200,0,1,"SPENCE, Floyd Davidson",S000718,1928,2001,0.32,0.185,0.389,0.342
105,House,15064,48,5,SC,100,0,1,"SPRATT, John McKee, Jr.",S000749,1942,,-0.256,0.255,-0.285,0.219
105,House,29565,48,1,SC,200,0,1,"SANFORD, Mark",S000051,1960,,0.686,-0.728,0.74,-0.673
105,House,29566,48,3,SC,200,0,1,"GRAHAM, Lindsey O.",G000359,1955,,0.406,-0.173,0.432,0.185
105,House,39300,48,4,SC,200,0,1,"INGLIS, Robert Durden",I000023,1959,,0.518,-0.058,0.536,-0.144
105,House,39301,48,6,SC,100,0,1,"CLYBURN, James Enos",C000537,1940,,-0.464,0.253,-0.49,0.375
105,House,29754,37,1,SD,200,0,1,"THUNE, John",T000250,1961,,0.41,0.134,0.371,0.295
105,House,15100,54,6,TN,100,0,1,"GORDON, Barton Jennings",G000309,1949,,-0.204,0.286,-0.199,0.277
105,House,15450,54,5,TN,100,0,1,"CLEMENT, Robert Nelson",C000503,1943,,-0.216,0.327,-0.234,0.309
105,House,15455,54,2,TN,200,0,1,"DUNCAN, John J., Jr.",D000533,1947,,0.604,-0.476,0.545,-0.345
105,House,15628,54,8,TN,100,0,1,"TANNER, John S.",T000038,1944,,-0.182,0.648,-0.176,0.456
105,House,29567,54,3,TN,200,0,1,"WAMP, Zachary Paul",W000119,1957,,0.428,0.072,0.511,-0.141
105,House,29568,54,4,TN,200,0,1,"HILLEARY, Van",H000615,1959,,0.543,0.449,0.672,0.297
105,House,29569,54,7,TN,200,0,1,"BRYANT, Ed",B000996,1948,,0.442,0.25,0.467,0.22
105,House,29755,54,1,TN,200,0,1,"JENKINS, William Lewis",J000082,1936,,0.396,0.349,0.351,0.314
105,House,29756,54,9,TN,100,0,1,"FORD, Harold, Jr.",F000262,1970,,-0.359,0.311,-0.433,0.143
105,House,10520,49,20,TX,100,0,1,"GONZ脕LEZ, Henry B.",G000272,1916,2000,-0.538,0.558,-0.389,-0.036
105,House,13002,49,7,TX,200,0,1,"ARCHER, William Reynolds, Jr.",A000215,1928,,0.496,0.2,0.502,-0.105
105,House,14290,49,14,TX,200,0,1,"PAUL, Ronald Ernest",P000583,1935,,0.863,-0.505,0.955,-0.297
105,House,14626,49,24,TX,100,0,1,"FROST, Jonas Martin",F000392,1942,,-0.316,0.354,-0.318,0.234
105,House,14664,49,17,TX,100,0,1,"STENHOLM, Charles Walter",S000851,1938,,0.019,1,-0.076,0.997
105,House,14828,49,4,TX,100,0,1,"HALL, Ralph Moody",H000067,1923,,0.096,0.995,0.103,0.995
105,House,15049,49,27,TX,100,0,1,"ORTIZ, Solomon P.",O000107,1937,,-0.272,0.712,-0.233,0.579
105,House,15085,49,6,TX,200,0,1,"BARTON, Joe Linus",B000213,1949,,0.528,0.047,0.55,0.164
105,House,15093,49,19,TX,200,0,1,"COMBEST, Larry Ed",C000653,1945,,0.458,0.555,0.461,0.437
105,House,15094,49,22,TX,200,0,1,"DeLAY, Thomas Dale",D000217,1947,,0.593,0.059,0.545,0.031
105,House,15125,49,26,TX,200,0,1,"ARMEY, Richard Keith",A000217,1940,,0.635,-0.089,0.522,-0.095
105,House,15445,49,21,TX,200,0,1,"SMITH, Lamar Seeligson",S000583,1947,,0.425,0.061,0.359,0.11
105,House,29143,49,3,TX,200,0,1,"JOHNSON, Sam",J000174,1930,,0.61,0.277,0.588,0.183
105,House,29144,49,11,TX,100,0,1,"EDWARDS, Thomas Chester (Chet)",E000063,1951,,-0.226,0.5,-0.282,0.358
105,House,29571,49,10,TX,100,0,1,"DOGGETT, Lloyd Alton, II",D000399,1946,,-0.403,-0.311,-0.438,-0.459
105,House,29572,49,13,TX,200,0,1,"THORNBERRY, William McClellan (Mac)",T000238,1958,,0.525,0.306,0.523,0.067
105,House,29573,49,18,TX,100,0,1,"JACKSON LEE, Sheila",J000032,1950,,-0.46,0.129,-0.439,-0.122
105,House,29574,49,25,TX,100,0,1,"BENTSEN, Kenneth E., Jr.",B000400,1959,,-0.292,0.116,-0.283,-0.003
105,House,29757,49,1,TX,100,0,1,"SANDLIN, Max A.",S000044,1952,,-0.25,0.546,-0.234,0.458
105,House,29758,49,2,TX,100,0,1,"TURNER, Jim",T000424,1946,,-0.185,0.606,-0.16,0.557
105,House,29759,49,5,TX,200,0,1,"SESSIONS, Pete",S000250,1955,,0.585,0.174,0.596,0.41
105,House,29760,49,8,TX,200,0,1,"BRADY, Kevin Patrick",B000755,1955,,0.522,0.214,0.482,0.306
105,House,29761,49,9,TX,100,0,1,"LAMPSON, Nicholas V.",L000043,1945,,-0.179,0.186,-0.305,0.084
105,House,29762,49,12,TX,200,0,1,"GRANGER, Kay",G000377,1943,,0.396,0.239,0.347,0.018
105,House,29763,49,15,TX,100,0,1,"HINOJOSA, Rub茅n",H000636,1940,,-0.34,0.235,-0.341,0.219
105,House,29764,49,16,TX,100,0,1,"REYES, Silvestre",R000170,1944,,-0.321,0.304,-0.323,0.34
105,House,29771,49,28,TX,100,2,2,"RODRIGUEZ, Ciro D.",R000568,1946,,-0.349,0.238,-0.365,0.215
105,House,39302,49,23,TX,200,0,1,"BONILLA, Henry",B000617,1954,,0.4,0.136,0.362,0.109
105,House,39303,49,28,TX,100,1,1,"TEJEDA, Frank",T000113,1945,1997,-0.277,0.961,,
105,House,39304,49,29,TX,100,0,1,"GREEN, Raymond Eugene (Gene)",G000410,1947,,-0.324,0.453,-0.313,0.378
105,House,39305,49,30,TX,100,0,1,"JOHNSON, Eddie Bernice",J000126,1935,,-0.485,0.205,-0.481,0.243
105,House,14829,67,1,UT,200,0,1,"HANSEN, James Vear",H000172,1932,,0.496,0.143,0.424,0.195
105,House,29765,67,2,UT,200,0,1,"COOK, Merrill",C000722,1946,,0.364,-0.059,0.349,-0.132
105,House,29766,67,3,UT,200,0,1,"CANNON, Christopher B.",C000116,1950,,0.596,0.017,0.572,-0.051
105,House,29147,6,1,VT,328,0,1,"SANDERS, Bernard",S000033,1941,,-0.526,-0.371,-0.473,-0.437
105,House,14802,40,7,VA,200,0,1,"BLILEY, Thomas Jerome, Jr.",B000556,1932,,0.382,-0.13,0.378,0.022
105,House,14869,40,10,VA,200,0,1,"WOLF, Frank Rudolph",W000672,1939,,0.284,-0.213,0.307,-0.111
105,House,15003,40,1,VA,200,0,1,"BATEMAN, Herbert Harvell",B000229,1928,2000,0.242,0.191,0.275,0.061
105,House,15010,40,9,VA,100,0,1,"BOUCHER, Frederick C.",B000657,1946,,-0.265,0.189,-0.253,0.036
105,House,15060,40,4,VA,100,0,1,"SISISKY, Norman",S000453,1927,2001,-0.122,0.453,-0.146,0.376
105,House,15437,40,2,VA,100,0,1,"PICKETT, Owen Bradford",P000326,1930,2010,-0.149,0.555,-0.175,0.57
105,House,29149,40,8,VA,100,0,1,"MORAN, James P.",M000933,1945,,-0.302,-0.203,-0.264,-0.25
105,House,29576,40,11,VA,200,0,1,"DAVIS, Thomas M., III",D000136,1949,,0.282,-0.404,0.235,-0.349
105,House,29767,40,5,VA,100,0,1,"GOODE, Virgil H., Jr.",G000280,1946,,0.118,0.993,0.08,0.997
105,House,39307,40,3,VA,100,0,1,"SCOTT, Robert C.",S000185,1947,,-0.45,0.014,-0.461,0.164
105,House,39308,40,6,VA,200,0,1,"GOODLATTE, Robert William",G000289,1952,,0.496,-0.002,0.41,0.039
105,House,14413,73,6,WA,100,0,1,"DICKS, Norman DeValois",D000327,1940,,-0.312,0.11,-0.286,-0.034
105,House,15613,73,7,WA,100,0,1,"McDERMOTT, James A.",M000404,1936,,-0.666,-0.197,-0.732,-0.291
105,House,29577,73,1,WA,200,0,1,"WHITE, Richard Alan (Rick)",W000391,1953,,0.374,-0.446,0.357,-0.398
105,House,29578,73,2,WA,200,0,1,"METCALF, Jack",M000669,1927,2007,0.384,-0.169,0.328,-0.117
105,House,29579,73,3,WA,200,0,1,"SMITH, Linda",S000587,1950,,0.349,0.002,0.299,0.089
105,House,29580,73,4,WA,200,0,1,"HASTINGS, Richard Norman (Doc)",H000329,1941,,0.416,0.411,0.47,0.206
105,House,29581,73,5,WA,200,0,1,"NETHERCUTT, George R., Jr.",N000051,1944,,0.357,0.08,0.404,0.052
105,House,29768,73,9,WA,100,0,1,"SMITH, Adam",S000510,1965,,-0.284,-0.16,-0.281,-0.085
105,House,39312,73,8,WA,200,0,1,"DUNN, Jennifer Blackburn",D000549,1941,2007,0.384,-0.261,0.42,-0.153
105,House,14448,56,3,WV,100,0,1,"RAHALL, Nick Joe, II",R000011,1949,,-0.306,0.45,-0.285,0.396
105,House,15077,56,2,WV,100,0,1,"WISE, Robert Ellsworth, Jr.",W000654,1948,,-0.32,0.253,-0.311,0.15
105,House,15083,56,1,WV,100,0,1,"MOLLOHAN, Alan Bowlby",M000844,1943,,-0.292,0.657,-0.261,0.514
105,House,12036,25,7,WI,100,0,1,"OBEY, David Ross",O000007,1938,,-0.45,-0.063,-0.471,0.033
105,House,14657,25,9,WI,200,0,1,"SENSENBRENNER, Frank James, Jr.",S000244,1943,,0.641,-0.594,0.726,-0.688
105,House,14675,25,6,WI,200,0,1,"PETRI, Thomas Evert",P000265,1940,,0.379,-0.367,0.488,-0.585
105,House,15082,25,4,WI,100,0,1,"KLECZKA, Gerald Daniel",K000259,1943,,-0.322,-0.093,-0.275,-0.006
105,House,29150,25,2,WI,200,0,1,"KLUG, Scott L.",K000274,1953,,0.258,-0.713,0.369,-0.786
105,House,29583,25,1,WI,200,0,1,"NEUMANN, Mark W.",N000054,1954,,0.667,-0.431,0.647,-0.314
105,House,29769,25,3,WI,100,0,1,"KIND, Ron",K000188,1963,,-0.262,-0.083,-0.304,-0.306
105,House,29770,25,8,WI,100,0,1,"JOHNSON, Jay W.",J000149,1943,2009,-0.321,0.114,-0.323,0.145
105,House,39315,25,5,WI,100,0,1,"BARRETT, Thomas M.",B000177,1953,,-0.38,-0.507,-0.438,-0.366
105,House,29584,68,1,WY,200,0,1,"CUBIN, Barbara L.",C000962,1946,,0.501,0.345,0.541,0.193
105,Senate,49700,41,0,AL,200,0,1,"SESSIONS, Jefferson Beauregard III (Jeff)",S001141,1946,,0.549,0.13,0.582,0.231
105,Senate,94659,41,0,AL,200,0,1,"SHELBY, Richard C.",S000320,1934,,0.431,0.526,0.416,0.511
105,Senate,12109,81,0,AK,200,0,1,"STEVENS, Theodore Fulton (Ted)",S000888,1923,2010,0.219,-0.5,0.226,-0.327
105,Senate,14907,81,0,AK,200,0,1,"MURKOWSKI, Frank Hughes",M001085,1933,,0.346,-0.275,0.338,0.073
105,Senate,15039,61,0,AZ,200,0,1,"McCAIN, John Sidney, III",M000303,1936,2018,0.381,-0.626,0.376,-0.927
105,Senate,15429,61,0,AZ,200,0,1,"KYL, Jon Llewellyn",K000352,1942,,0.548,-0.413,0.579,-0.518
105,Senate,14300,42,0,AR,100,0,1,"BUMPERS, Dale",B001057,1925,2016,-0.362,0.389,-0.423,0.006
105,Senate,29306,42,0,AR,200,0,1,"HUTCHINSON, Timothy",H001015,1949,,0.419,0.072,0.509,0.071
105,Senate,15011,71,0,CA,100,0,1,"BOXER, Barbara",B000711,1940,,-0.45,-0.423,-0.376,-0.358
105,Senate,49300,71,0,CA,100,0,1,"FEINSTEIN, Dianne",F000062,1933,,-0.27,-0.206,-0.255,-0.137
105,Senate,29108,62,0,CO,200,0,1,"ALLARD, A. Wayne",A000109,1943,,0.572,-0.121,0.556,-0.16
105,Senate,95407,62,0,CO,200,0,1,"CAMPBELL, Ben Nighthorse",C000077,1933,,0.23,0.132,0.249,0.172
105,Senate,14213,1,0,CT,100,0,1,"DODD, Christopher John",D000388,1944,,-0.328,-0.317,-0.289,-0.338
105,Senate,15704,1,0,CT,100,0,1,"LIEBERMAN, Joseph I.",L000304,1942,,-0.205,-0.312,-0.19,-0.305
105,Senate,11044,11,0,DE,200,0,1,"ROTH, William Victor, Jr.",R000460,1921,2003,0.272,-0.39,0.233,-0.405
105,Senate,14101,11,0,DE,100,0,1,"BIDEN, Joseph Robinette, Jr.",B000444,1942,,-0.314,-0.042,-0.245,-0.064
105,Senate,15037,43,0,FL,200,0,1,"MACK, Connie, III",M000019,1940,,0.466,-0.321,0.371,-0.401
105,Senate,15503,43,0,FL,100,0,1,"GRAHAM, Daniel Robert (Bob)",G000352,1936,,-0.231,-0.012,-0.196,0.037
105,Senate,49301,44,0,GA,200,0,1,"COVERDELL, Paul",C000813,1939,2000,0.407,-0.003,0.401,-0.023
105,Senate,49701,44,0,GA,100,0,1,"CLELAND, Joseph Maxwell (Max)",C001034,1942,,-0.22,0.302,-0.271,0.412
105,Senate,4812,82,0,HI,100,0,1,"INOUYE, Daniel Ken",I000025,1924,2012,-0.319,0.062,-0.321,0.362
105,Senate,14400,82,0,HI,100,0,1,"AKAKA, Daniel Kahikina",A000069,1924,,-0.419,0.273,-0.402,0.13
105,Senate,14809,63,0,ID,200,0,1,"CRAIG, Larry Edwin",C000858,1945,,0.494,-0.014,0.452,0.17
